#x_m        ; y_m         ; vx_mps      ; psi_rad     ; kappa_radpm
-19.3549824 ; 24.9918472  ; 7.8034704   ; 0.2060596   ; -0.0338893
-19.1591189 ; 25.0320998  ; 7.8178917   ; 0.1993424   ; -0.0332970
-18.9629902 ; 25.0710477  ; 7.8326926   ; 0.1927435   ; -0.0327059
-18.7666077 ; 25.1087127  ; 7.8478619   ; 0.1862625   ; -0.0321164
-18.5699935 ; 25.1451147  ; 7.8633884   ; 0.1798996   ; -0.0315275
-18.3731479 ; 25.1802775  ; 7.8792630   ; 0.1736540   ; -0.0309401
-18.1760926 ; 25.2142211  ; 7.8954758   ; 0.1675260   ; -0.0303534
-17.9788337 ; 25.2469683  ; 7.9120186   ; 0.1615151   ; -0.0297677
-17.7813806 ; 25.2785412  ; 7.9288834   ; 0.1556211   ; -0.0291832
-17.5837517 ; 25.3089605  ; 7.9460625   ; 0.1498442   ; -0.0285990
-17.3859473 ; 25.3382499  ; 7.9635497   ; 0.1441838   ; -0.0280159
-17.1879852 ; 25.3664303  ; 7.9813382   ; 0.1386400   ; -0.0274334
-16.9898706 ; 25.3935244  ; 7.9994225   ; 0.1332127   ; -0.0268515
-16.7916112 ; 25.4195547  ; 8.0000000   ; 0.1279015   ; -0.0262705
-16.5932217 ; 25.4445427  ; 8.0000000   ; 0.1227066   ; -0.0256896
-16.3947028 ; 25.4685117  ; 8.0000000   ; 0.1176277   ; -0.0251096
-16.1960685 ; 25.4914834  ; 8.0000000   ; 0.1126648   ; -0.0245299
-15.9973232 ; 25.5134806  ; 8.0000000   ; 0.1078177   ; -0.0239506
-15.7984734 ; 25.5345258  ; 8.0000000   ; 0.1030864   ; -0.0233720
-15.5995301 ; 25.5546413  ; 8.0000000   ; 0.0984709   ; -0.0227933
-15.4004947 ; 25.5738501  ; 8.0000000   ; 0.0939709   ; -0.0222152
-15.2013775 ; 25.5921743  ; 8.0000000   ; 0.0895866   ; -0.0216373
-15.0021825 ; 25.6096370  ; 8.0000000   ; 0.0853177   ; -0.0210596
-14.8029148 ; 25.6262607  ; 8.0000000   ; 0.0811644   ; -0.0204823
-14.6035822 ; 25.6420681  ; 8.0000000   ; 0.0771265   ; -0.0199049
-14.4041870 ; 25.6570821  ; 8.0000000   ; 0.0732040   ; -0.0193279
-14.2047360 ; 25.6713252  ; 8.0000000   ; 0.0693969   ; -0.0187509
-14.0052328 ; 25.6848205  ; 8.0000000   ; 0.0657052   ; -0.0181740
-13.8056816 ; 25.6975907  ; 8.0000000   ; 0.0621288   ; -0.0175973
-13.6060870 ; 25.7096586  ; 8.0000000   ; 0.0586677   ; -0.0170203
-13.4064525 ; 25.7210472  ; 8.0000000   ; 0.0553220   ; -0.0164436
-13.2067813 ; 25.7317793  ; 8.0000000   ; 0.0520916   ; -0.0158668
-13.0070774 ; 25.7418778  ; 8.0000000   ; 0.0489766   ; -0.0152901
-12.8073436 ; 25.7513657  ; 8.0000000   ; 0.0459768   ; -0.0147135
-12.6075822 ; 25.7602660  ; 8.0000000   ; 0.0430924   ; -0.0141366
-12.4077973 ; 25.7686015  ; 8.0000000   ; 0.0403233   ; -0.0135598
-12.2079896 ; 25.7763954  ; 8.0000000   ; 0.0376696   ; -0.0129827
-12.0081627 ; 25.7836704  ; 8.0000000   ; 0.0351313   ; -0.0124056
-11.8083191 ; 25.7904498  ; 8.0000000   ; 0.0327084   ; -0.0118286
-11.6084585 ; 25.7967565  ; 8.0000000   ; 0.0304008   ; -0.0112514
-11.4085860 ; 25.8026134  ; 8.0000000   ; 0.0282087   ; -0.0106744
-11.2086998 ; 25.8080438  ; 8.0000000   ; 0.0261320   ; -0.0100968
-11.0088037 ; 25.8130706  ; 8.0000000   ; 0.0241708   ; -0.0095191
-10.8088995 ; 25.8177169  ; 8.0000000   ; 0.0223251   ; -0.0089413
-10.6089849 ; 25.8220058  ; 8.0000000   ; 0.0205950   ; -0.0083633
-10.4090661 ; 25.8259604  ; 8.0000000   ; 0.0189805   ; -0.0077853
-10.2091391 ; 25.8296037  ; 8.0000000   ; 0.0174815   ; -0.0072070
-10.0092080 ; 25.8329589  ; 8.0000000   ; 0.0160983   ; -0.0066285
-9.8092739  ; 25.8360491  ; 8.0000000   ; 0.0148307   ; -0.0060498
-9.6093333  ; 25.8388975  ; 8.0000000   ; 0.0136789   ; -0.0054709
-9.4093930  ; 25.8415271  ; 8.0000000   ; 0.0126428   ; -0.0048919
-9.2094474  ; 25.8439612  ; 8.0000000   ; 0.0117225   ; -0.0043124
-9.0095009  ; 25.8462228  ; 8.0000000   ; 0.0109182   ; -0.0037326
-8.8095543  ; 25.8483352  ; 8.0000000   ; 0.0102298   ; -0.0031523
-8.6096031  ; 25.8503216  ; 8.0000000   ; 0.0096577   ; -0.0025699
-8.4096546  ; 25.8522052  ; 8.0000000   ; 0.0092021   ; -0.0019874
-8.2097021  ; 25.8540094  ; 8.0000000   ; 0.0088636   ; -0.0013960
-8.0097505  ; 25.8557578  ; 8.0000000   ; 0.0086439   ; -0.0008013
-7.8098001  ; 25.8574742  ; 8.0000000   ; 0.0085433   ; -0.0002002
-7.6098458  ; 25.8591826  ; 8.0000000   ; 0.0085654   ; 0.0004219
-7.4098963  ; 25.8609079  ; 8.0000000   ; 0.0087120   ; 0.0010442
-7.2099434  ; 25.8626747  ; 8.0000000   ; 0.0089777   ; 0.0015933
-7.0099927  ; 25.8645052  ; 8.0000000   ; 0.0093485   ; 0.0021157
-6.8100449  ; 25.8664202  ; 8.0000000   ; 0.0098223   ; 0.0025733
-6.6100948  ; 25.8684373  ; 8.0000000   ; 0.0103614   ; 0.0028188
-6.4101482  ; 25.8705671  ; 8.0000000   ; 0.0109495   ; 0.0030642
-6.2102021  ; 25.8728189  ; 8.0000000   ; 0.0115754   ; 0.0031557
-6.0102572  ; 25.8751968  ; 8.0000000   ; 0.0122101   ; 0.0031920
-5.8103140  ; 25.8777023  ; 8.0000000   ; 0.0128514   ; 0.0032046
-5.6103725  ; 25.8803356  ; 8.0000000   ; 0.0134859   ; 0.0031418
-5.4104321  ; 25.8830945  ; 8.0000000   ; 0.0141079   ; 0.0030790
-5.2104939  ; 25.8859766  ; 8.0000000   ; 0.0147174   ; 0.0030177
-5.0105573  ; 25.8889793  ; 8.0000000   ; 0.0153147   ; 0.0029570
-4.8106223  ; 25.8921002  ; 8.0000000   ; 0.0159000   ; 0.0028967
-4.6106897  ; 25.8953369  ; 8.0000000   ; 0.0164733   ; 0.0028378
-4.4107582  ; 25.8986871  ; 8.0000000   ; 0.0170348   ; 0.0027789
-4.2108293  ; 25.9021483  ; 8.0000000   ; 0.0175843   ; 0.0027158
-4.0109020  ; 25.9057182  ; 8.0000000   ; 0.0181209   ; 0.0026513
-3.8109763  ; 25.9093940  ; 8.0000000   ; 0.0186445   ; 0.0025836
-3.6110532  ; 25.9131730  ; 8.0000000   ; 0.0191534   ; 0.0025061
-3.4111313  ; 25.9170523  ; 8.0000000   ; 0.0196468   ; 0.0024286
-3.2112120  ; 25.9210286  ; 8.0000000   ; 0.0201246   ; 0.0023504
-3.0112942  ; 25.9250989  ; 8.0000000   ; 0.0205868   ; 0.0022720
-2.8113781  ; 25.9292600  ; 8.0000000   ; 0.0210332   ; 0.0021938
-2.6114644  ; 25.9335088  ; 8.0000000   ; 0.0214641   ; 0.0021161
-2.4115519  ; 25.9378423  ; 8.0000000   ; 0.0218795   ; 0.0020384
-2.2116417  ; 25.9422571  ; 8.0000000   ; 0.0222794   ; 0.0019618
-2.0117330  ; 25.9467505  ; 8.0000000   ; 0.0226641   ; 0.0018854
-1.8118258  ; 25.9513191  ; 8.0000000   ; 0.0230334   ; 0.0018087
-1.6119209  ; 25.9559601  ; 8.0000000   ; 0.0233873   ; 0.0017306
-1.4120169  ; 25.9606703  ; 8.0000000   ; 0.0237255   ; 0.0016526
-1.2121150  ; 25.9654464  ; 8.0000000   ; 0.0240478   ; 0.0015690
-1.0122144  ; 25.9702853  ; 8.0000000   ; 0.0243530   ; 0.0014836
-0.8123150  ; 25.9751835  ; 8.0000000   ; 0.0246411   ; 0.0013981
-0.6124175  ; 25.9801376  ; 8.0000000   ; 0.0249121   ; 0.0013122
-0.4125207  ; 25.9851442  ; 8.0000000   ; 0.0251659   ; 0.0012264
-0.2126257  ; 25.9901997  ; 8.0000000   ; 0.0254026   ; 0.0011411
-0.0127316  ; 25.9953009  ; 8.0000000   ; 0.0256222   ; 0.0010561
0.1871616   ; 26.0004443  ; 8.0000000   ; 0.0258249   ; 0.0009714
0.3870533   ; 26.0056265  ; 8.0000000   ; 0.0260108   ; 0.0008876
0.5869447   ; 26.0108442  ; 8.0000000   ; 0.0261799   ; 0.0008037
0.7868347   ; 26.0160940  ; 8.0000000   ; 0.0263323   ; 0.0007208
0.9867242   ; 26.0213726  ; 8.0000000   ; 0.0264681   ; 0.0006381
1.1866132   ; 26.0266768  ; 8.0000000   ; 0.0265875   ; 0.0005555
1.3865012   ; 26.0320031  ; 8.0000000   ; 0.0266903   ; 0.0004735
1.5863892   ; 26.0373484  ; 8.0000000   ; 0.0267768   ; 0.0003914
1.7862762   ; 26.0427093  ; 8.0000000   ; 0.0268470   ; 0.0003105
1.9861632   ; 26.0480826  ; 8.0000000   ; 0.0269010   ; 0.0002298
2.1860501   ; 26.0534651  ; 8.0000000   ; 0.0269389   ; 0.0001498
2.3859364   ; 26.0588536  ; 8.0000000   ; 0.0269610   ; 0.0000712
2.5858231   ; 26.0642450  ; 8.0000000   ; 0.0269674   ; -0.0000074
2.7857094   ; 26.0696360  ; 8.0000000   ; 0.0269581   ; -0.0000850
2.9855960   ; 26.0750237  ; 8.0000000   ; 0.0269333   ; -0.0001624
3.1854829   ; 26.0804049  ; 8.0000000   ; 0.0268932   ; -0.0002395
3.3853697   ; 26.0857764  ; 8.0000000   ; 0.0268376   ; -0.0003162
3.5852573   ; 26.0911354  ; 8.0000000   ; 0.0267667   ; -0.0003929
3.7851448   ; 26.0964787  ; 8.0000000   ; 0.0266806   ; -0.0004680
3.9850331   ; 26.1018032  ; 8.0000000   ; 0.0265796   ; -0.0005427
4.1849221   ; 26.1071061  ; 8.0000000   ; 0.0264636   ; -0.0006167
4.3848114   ; 26.1123843  ; 8.0000000   ; 0.0263330   ; -0.0006891
4.5847019   ; 26.1176350  ; 8.0000000   ; 0.0261880   ; -0.0007615
4.7845927   ; 26.1228552  ; 8.0000000   ; 0.0260285   ; -0.0008342
4.9844846   ; 26.1280421  ; 8.0000000   ; 0.0258544   ; -0.0009070
5.1843775   ; 26.1331927  ; 8.0000000   ; 0.0256627   ; -0.0010850
5.3842712   ; 26.1382990  ; 8.0000000   ; 0.0254016   ; -0.0015265
5.5841670   ; 26.1433443  ; 8.0000000   ; 0.0250523   ; -0.0019679
5.7840626   ; 26.1483078  ; 8.0000000   ; 0.0245565   ; -0.0031479
5.9839628   ; 26.1531455  ; 8.0000000   ; 0.0237892   ; -0.0045271
6.1838679   ; 26.1578024  ; 8.0000000   ; 0.0227497   ; -0.0057788
6.3837745   ; 26.1622292  ; 8.0000000   ; 0.0215003   ; -0.0067183
6.5836944   ; 26.1663876  ; 8.0000000   ; 0.0200630   ; -0.0076575
6.7836134   ; 26.1702381  ; 8.0000000   ; 0.0184085   ; -0.0089680
6.9835427   ; 26.1737303  ; 8.0000000   ; 0.0164745   ; -0.0103766
7.1834810   ; 26.1768076  ; 8.0000000   ; 0.0142578   ; -0.0118166
7.3834212   ; 26.1794121  ; 8.0000000   ; 0.0117434   ; -0.0133329
7.5833720   ; 26.1814836  ; 8.0000000   ; 0.0089257   ; -0.0148492
7.7833246   ; 26.1829615  ; 8.0000000   ; 0.0058060   ; -0.0163517
7.9832822   ; 26.1837856  ; 8.0000000   ; 0.0023864   ; -0.0178508
8.1832423   ; 26.1838959  ; 8.0000000   ; 6.2818525   ; -0.0193466
8.3831995   ; 26.1832327  ; 8.0000000   ; 6.2778352   ; -0.0208345
8.5831539   ; 26.1817365  ; 8.0000000   ; 6.2735204   ; -0.0223228
8.7830986   ; 26.1793478  ; 8.0000000   ; 6.2689085   ; -0.0238038
8.9830298   ; 26.1760075  ; 8.0000000   ; 6.2640008   ; -0.0252836
9.1829419   ; 26.1716564  ; 8.0000000   ; 6.2587971   ; -0.0267634
9.3828277   ; 26.1662355  ; 8.0000000   ; 6.2532976   ; -0.0282427
9.5826790   ; 26.1596859  ; 8.0000000   ; 6.2475022   ; -0.0297233
9.7824893   ; 26.1519486  ; 8.0000000   ; 6.2414110   ; -0.0312013
9.9822462   ; 26.1429648  ; 8.0000000   ; 6.2350241   ; -0.0326804
10.1819398  ; 26.1326759  ; 8.0000000   ; 6.2283414   ; -0.0341596
10.3815605  ; 26.1210231  ; 8.0000000   ; 6.2213630   ; -0.0356382
10.5810894  ; 26.1079484  ; 8.0000000   ; 6.2140889   ; -0.0371192
10.7805202  ; 26.0933927  ; 8.0000000   ; 6.2065186   ; -0.0385983
10.9798299  ; 26.0772985  ; 8.0000000   ; 6.1986524   ; -0.0400798
11.1790033  ; 26.0596075  ; 8.0000000   ; 6.1904898   ; -0.0415623
11.3780270  ; 26.0402615  ; 8.0000000   ; 6.1820308   ; -0.0430452
11.5768699  ; 26.0192038  ; 8.0000000   ; 6.1732750   ; -0.0445320
11.7755252  ; 25.9963756  ; 8.0000000   ; 6.1642217   ; -0.0460178
11.9739575  ; 25.9717208  ; 8.0000000   ; 6.1548712   ; -0.0475077
12.1721449  ; 25.9451825  ; 8.0000000   ; 6.1452224   ; -0.0490003
12.3700694  ; 25.9167026  ; 8.0000000   ; 6.1352748   ; -0.0504951
12.5676860  ; 25.8862273  ; 8.0000000   ; 6.1250282   ; -0.0519959
12.7649862  ; 25.8536972  ; 8.0000000   ; 6.1144807   ; -0.0534979
12.9619210  ; 25.8190595  ; 8.0000000   ; 6.1036326   ; -0.0550067
13.1584604  ; 25.7822583  ; 8.0000000   ; 6.0924823   ; -0.0565205
13.3545800  ; 25.7432365  ; 8.0000000   ; 6.0810285   ; -0.0580390
13.5502205  ; 25.7019440  ; 8.0000000   ; 6.0692709   ; -0.0595663
13.7453692  ; 25.6583211  ; 8.0000000   ; 6.0572067   ; -0.0610972
13.9399628  ; 25.6123192  ; 8.0000000   ; 6.0448359   ; -0.0626383
14.1339621  ; 25.5638844  ; 8.0000000   ; 6.0321562   ; -0.0641874
14.3273340  ; 25.5129609  ; 8.0000000   ; 6.0191653   ; -0.0657458
14.5200044  ; 25.4595040  ; 8.0000000   ; 6.0058626   ; -0.0673166
14.7119539  ; 25.4034538  ; 8.0000000   ; 5.9922439   ; -0.0688944
14.9031043  ; 25.3447673  ; 8.0000000   ; 5.9783090   ; -0.0704863
15.0934055  ; 25.2833935  ; 8.0000000   ; 5.9640547   ; -0.0720908
15.2828131  ; 25.2192793  ; 8.0000000   ; 5.9494772   ; -0.0737117
15.4712391  ; 25.1523860  ; 8.0000000   ; 5.9345751   ; -0.0753490
15.6586526  ; 25.0826552  ; 8.0000000   ; 5.9193431   ; -0.0769987
15.8449613  ; 25.0100507  ; 8.0000000   ; 5.9037800   ; -0.0786679
16.0301019  ; 24.9345257  ; 8.0000000   ; 5.8878816   ; -0.0803563
16.2140151  ; 24.8560314  ; 8.0000000   ; 5.8716421   ; -0.0820699
16.3966009  ; 24.7745362  ; 8.0000000   ; 5.8550591   ; -0.0838047
16.5778100  ; 24.6899860  ; 8.0000000   ; 5.8381256   ; -0.0855643
16.7575384  ; 24.6023515  ; 8.0000000   ; 5.8208382   ; -0.0873509
16.9357067  ; 24.5115923  ; 8.0000000   ; 5.8031911   ; -0.0891694
17.1122360  ; 24.4176668  ; 8.0000000   ; 5.7851743   ; -0.0910358
17.2870155  ; 24.3205495  ; 8.0000000   ; 5.7667825   ; -0.0929311
17.4599706  ; 24.2201954  ; 8.0000000   ; 5.7480101   ; -0.0948284
17.6309864  ; 24.1165831  ; 8.0000000   ; 5.7288563   ; -0.0967555
17.7999626  ; 24.0096838  ; 8.0000000   ; 5.7093200   ; -0.0985581
17.9668029  ; 23.8994740  ; 8.0000000   ; 5.6894574   ; -0.1001147
18.1314049  ; 23.7859455  ; 8.0000000   ; 5.6692806   ; -0.1016977
18.2936624  ; 23.6691090  ; 8.0000000   ; 5.6489843   ; -0.1010102
18.4535365  ; 23.5490123  ; 8.0000000   ; 5.6288882   ; -0.0999966
18.6109779  ; 23.4257427  ; 8.0000000   ; 5.6089990   ; -0.0988016
18.7659469  ; 23.2993934  ; 8.0000000   ; 5.5893974   ; -0.0972677
18.9184438  ; 23.1700416  ; 8.0000000   ; 5.5700969   ; -0.0957720
19.0684184  ; 23.0378085  ; 8.0000000   ; 5.5510950   ; -0.0942990
19.2158833  ; 22.9027618  ; 8.0000000   ; 5.5323838   ; -0.0928545
19.3608160  ; 22.7649999  ; 8.0000000   ; 5.5139573   ; -0.0914598
19.5031974  ; 22.6246181  ; 8.0000000   ; 5.4958043   ; -0.0901196
19.6430408  ; 22.4816782  ; 8.0000000   ; 5.4779143   ; -0.0888098
19.7803059  ; 22.3362965  ; 8.0000000   ; 5.4602849   ; -0.0875365
19.9150160  ; 22.1885228  ; 8.0000000   ; 5.4429061   ; -0.0862887
20.0471567  ; 22.0384463  ; 8.0000000   ; 5.4257739   ; -0.0850716
20.1767182  ; 21.8861525  ; 8.0000000   ; 5.4088828   ; -0.0838843
20.3037211  ; 21.7316897  ; 8.0000000   ; 5.3922248   ; -0.0827225
20.4281353  ; 21.5751679  ; 8.0000000   ; 5.3757990   ; -0.0815816
20.5499890  ; 21.4166253  ; 8.0000000   ; 5.3595981   ; -0.0804623
20.6692764  ; 21.2561424  ; 8.0000000   ; 5.3436185   ; -0.0793679
20.7859958  ; 21.0937952  ; 8.0000000   ; 5.3278563   ; -0.0782945
20.9001707  ; 20.9296241  ; 8.0000000   ; 5.3123053   ; -0.0772411
21.0117829  ; 20.7637291  ; 8.0000000   ; 5.2969649   ; -0.0762050
21.1208622  ; 20.5961407  ; 8.0000000   ; 5.2818289   ; -0.0751873
21.2274100  ; 20.4269307  ; 8.0000000   ; 5.2668944   ; -0.0741870
21.3314313  ; 20.2561664  ; 8.0000000   ; 5.2521593   ; -0.0732001
21.4329499  ; 20.0838846  ; 8.0000000   ; 5.2376187   ; -0.0722319
21.5319606  ; 19.9101703  ; 8.0000000   ; 5.2232720   ; -0.0712711
21.6284906  ; 19.7350537  ; 8.0000000   ; 5.2091156   ; -0.0703232
21.7225488  ; 19.5585966  ; 8.0000000   ; 5.1951473   ; -0.0693865
21.8141468  ; 19.3808572  ; 8.0000000   ; 5.1813662   ; -0.0684577
21.9033085  ; 19.2018701  ; 8.0000000   ; 5.1677685   ; -0.0675441
21.9900392  ; 19.0217064  ; 8.0000000   ; 5.1543539   ; -0.0666334
22.0743646  ; 18.8403974  ; 8.0000000   ; 5.1411199   ; -0.0657348
22.1562996  ; 18.6579952  ; 8.0000000   ; 5.1280642   ; -0.0648491
22.2358610  ; 18.4745496  ; 8.0000000   ; 5.1151850   ; -0.0639724
22.3130716  ; 18.2900957  ; 8.0000000   ; 5.1024796   ; -0.0631070
22.3879462  ; 18.1046878  ; 8.0000000   ; 5.0899469   ; -0.0622482
22.4605084  ; 17.9183594  ; 8.0000000   ; 5.0775848   ; -0.0613999
22.5307777  ; 17.7311535  ; 8.0000000   ; 5.0653914   ; -0.0605551
22.5987747  ; 17.5431119  ; 8.0000000   ; 5.0533677   ; -0.0597080
22.6645218  ; 17.3542717  ; 8.0000000   ; 5.0415123   ; -0.0588711
22.7280417  ; 17.1646689  ; 8.0000000   ; 5.0298188   ; -0.0580933
22.7893541  ; 16.9743430  ; 8.0000000   ; 5.0182790   ; -0.0573296
22.8484804  ; 16.7833274  ; 8.0000000   ; 5.0068845   ; -0.0567373
22.9054355  ; 16.5916523  ; 8.0000000   ; 4.9955741   ; -0.0563912
22.9602255  ; 16.3993478  ; 8.0000000   ; 4.9843324   ; -0.0560491
23.0128480  ; 16.2064398  ; 8.0000000   ; 4.9730085   ; -0.0573801
23.0632540  ; 16.0129392  ; 8.0000000   ; 4.9613829   ; -0.0589002
23.1113775  ; 15.8188577  ; 8.0000000   ; 4.9494445   ; -0.0606334
23.1571435  ; 15.6242077  ; 8.0000000   ; 4.9371151   ; -0.0626880
23.2004661  ; 15.4289986  ; 8.0000000   ; 4.9243736   ; -0.0647539
23.2412576  ; 15.2332438  ; 8.0000000   ; 4.9112161   ; -0.0668513
23.2794284  ; 15.0369634  ; 8.0000000   ; 4.8976374   ; -0.0689662
23.3148889  ; 14.8401745  ; 8.0000000   ; 4.8836347   ; -0.0710861
23.3475489  ; 14.6428998  ; 8.0000000   ; 4.8692079   ; -0.0732127
23.3773164  ; 14.4451747  ; 8.0000000   ; 4.8543546   ; -0.0753563
23.4041026  ; 14.2470140  ; 8.0000000   ; 4.8390706   ; -0.0775139
23.4278133  ; 14.0484688  ; 8.0000000   ; 4.8233535   ; -0.0796933
23.4483573  ; 13.8495704  ; 8.0000000   ; 4.8071988   ; -0.0818891
23.4656421  ; 13.6503574  ; 8.0000000   ; 4.7906025   ; -0.0841083
23.4795733  ; 13.4508942  ; 8.0000000   ; 4.7735609   ; -0.0863533
23.4900592  ; 13.2512036  ; 8.0000000   ; 4.7560668   ; -0.0886210
23.4970045  ; 13.0513699  ; 8.0000000   ; 4.7381170   ; -0.0909207
23.5003157  ; 12.8514424  ; 8.0000000   ; 4.7197045   ; -0.0932469
23.4998986  ; 12.6514806  ; 8.0000000   ; 4.7008228   ; -0.0956096
23.4956592  ; 12.4515802  ; 8.0000000   ; 4.6814666   ; -0.0980080
23.4875023  ; 12.2517798  ; 8.0000000   ; 4.6616252   ; -0.1004438
23.4753351  ; 12.0521973  ; 8.0000000   ; 4.6412934   ; -0.1029251
23.4590630  ; 11.8529073  ; 8.0000000   ; 4.6204615   ; -0.1054462
23.4385917  ; 11.6539961  ; 8.0000000   ; 4.5991193   ; -0.1080215
23.4138312  ; 11.4555917  ; 8.0000000   ; 4.5772590   ; -0.1106459
23.3846841  ; 11.2577615  ; 8.0000000   ; 4.5548663   ; -0.1133270
23.3510639  ; 11.0606563  ; 8.0000000   ; 4.5319323   ; -0.1160722
23.3128784  ; 10.8643850  ; 8.0000000   ; 4.5084439   ; -0.1188769
23.2700367  ; 10.6690690  ; 8.0000000   ; 4.4843856   ; -0.1217613
23.2224562  ; 10.4748685  ; 8.0000000   ; 4.4597456   ; -0.1247108
23.1700437  ; 10.2818994  ; 8.0000000   ; 4.4345059   ; -0.1277469
23.1127218  ; 10.0903405  ; 8.0000000   ; 4.4086509   ; -0.1308717
23.0504077  ; 9.9003482   ; 8.0000000   ; 4.3821777   ; -0.1337365
22.9830350  ; 9.7120853   ; 8.0000000   ; 4.3551879   ; -0.1362306
22.9105612  ; 9.5257326   ; 8.0000000   ; 4.3276905   ; -0.1388187
22.8329652  ; 9.3414543   ; 8.0000000   ; 4.3000578   ; -0.1372378
22.7503397  ; 9.1593699   ; 8.0000000   ; 4.2728034   ; -0.1353783
22.6628168  ; 8.9795894   ; 8.0000000   ; 4.2459345   ; -0.1330462
22.5705449  ; 8.8022019   ; 8.0000000   ; 4.2196368   ; -0.1300009
22.4736897  ; 8.6272663   ; 8.0000000   ; 4.1939383   ; -0.1270473
22.3724265  ; 8.4548556   ; 8.0000000   ; 4.1688215   ; -0.1241889
22.2669099  ; 8.2850071   ; 8.0000000   ; 4.1442687   ; -0.1214000
22.1573019  ; 8.1177706   ; 8.0000000   ; 4.1202652   ; -0.1187035
22.0437573  ; 7.9531853   ; 8.0000000   ; 4.0967926   ; -0.1160838
21.9264177  ; 7.7912724   ; 8.0000000   ; 4.0738364   ; -0.1135291
21.8054402  ; 7.6320748   ; 8.0000000   ; 4.0513836   ; -0.1110612
21.6809520  ; 7.4755963   ; 8.0000000   ; 4.0294182   ; -0.1086445
21.5530946  ; 7.3218599   ; 8.0000000   ; 4.0079300   ; -0.1062963
21.4220012  ; 7.1708789   ; 8.0000000   ; 3.9869051   ; -0.1040065
21.2877885  ; 7.0226482   ; 8.0000000   ; 3.9663323   ; -0.1017636
21.1505978  ; 6.8771903   ; 8.0000000   ; 3.9462039   ; -0.0995754
21.0105312  ; 6.7344855   ; 8.0000000   ; 3.9265084   ; -0.0974245
20.8677120  ; 6.5945371   ; 8.0000000   ; 3.9072387   ; -0.0953197
20.7222548  ; 6.4573394   ; 8.0000000   ; 3.8883863   ; -0.0932518
20.5742557  ; 6.3228696   ; 8.0000000   ; 3.8699429   ; -0.0912183
20.4238404  ; 6.1911320   ; 8.0000000   ; 3.8519039   ; -0.0892196
20.2710912  ; 6.0620922   ; 8.0000000   ; 3.8342610   ; -0.0872480
20.1161147  ; 5.9357375   ; 8.0000000   ; 3.8170095   ; -0.0853051
19.9590092  ; 5.8120474   ; 8.0000000   ; 3.8001448   ; -0.0833827
19.7998544  ; 5.6909872   ; 8.0000000   ; 3.7836611   ; -0.0814857
19.6387595  ; 5.5725445   ; 8.0000000   ; 3.7675561   ; -0.0796051
19.4757927  ; 5.4566760   ; 8.0000000   ; 3.7518246   ; -0.0777437
19.3110449  ; 5.3433553   ; 8.0000000   ; 3.7364633   ; -0.0759023
19.1445993  ; 5.2325501   ; 8.0000000   ; 3.7214691   ; -0.0740742
18.9765236  ; 5.1242177   ; 8.0000000   ; 3.7068382   ; -0.0722644
18.8069091  ; 5.0183308   ; 8.0000000   ; 3.6925691   ; -0.0704604
18.6358141  ; 4.9148409   ; 8.0000000   ; 3.6786591   ; -0.0686695
18.4633145  ; 4.8137102   ; 8.0000000   ; 3.6651057   ; -0.0668922
18.2894801  ; 4.7148971   ; 8.0000000   ; 3.6519071   ; -0.0651237
18.1143687  ; 4.6183533   ; 8.0000000   ; 3.6390605   ; -0.0633680
17.9380538  ; 4.5240392   ; 8.0000000   ; 3.6265647   ; -0.0616190
17.7605870  ; 4.4319029   ; 8.0000000   ; 3.6144174   ; -0.0598791
17.5820297  ; 4.3418981   ; 8.0000000   ; 3.6026172   ; -0.0581476
17.4024394  ; 4.2539762   ; 8.0000000   ; 3.5911628   ; -0.0564208
17.2218663  ; 4.1680848   ; 8.0000000   ; 3.5800528   ; -0.0547025
17.0403667  ; 4.0841747   ; 8.0000000   ; 3.5692860   ; -0.0529886
16.8579872  ; 4.0021919   ; 8.0000000   ; 3.5588613   ; -0.0512804
16.6747764  ; 3.9220834   ; 8.0000000   ; 3.5487775   ; -0.0495782
16.4907808  ; 3.8437953   ; 8.0000000   ; 3.5390338   ; -0.0478794
16.3060443  ; 3.7672724   ; 8.0000000   ; 3.5296294   ; -0.0461857
16.1206078  ; 3.6924584   ; 8.0000000   ; 3.5205634   ; -0.0444916
15.9345142  ; 3.6192975   ; 8.0000000   ; 3.5118361   ; -0.0428005
15.7478008  ; 3.5477317   ; 8.0000000   ; 3.5034465   ; -0.0411129
15.5605048  ; 3.4777031   ; 8.0000000   ; 3.4953941   ; -0.0394267
15.3726650  ; 3.4091542   ; 8.0000000   ; 3.4876788   ; -0.0377435
15.1843091  ; 3.3420233   ; 8.0000000   ; 3.4802999   ; -0.0360604
14.9954770  ; 3.2762534   ; 8.0000000   ; 3.4732574   ; -0.0343788
14.8061965  ; 3.2117829   ; 8.0000000   ; 3.4665511   ; -0.0326984
14.6164972  ; 3.1485510   ; 8.0000000   ; 3.4601807   ; -0.0310180
14.4264138  ; 3.0864982   ; 8.0000000   ; 3.4541464   ; -0.0293389
14.2359629  ; 3.0255595   ; 8.0000000   ; 3.4484476   ; -0.0276594
14.0451824  ; 2.9656765   ; 8.0000000   ; 3.4430848   ; -0.0259804
13.8540925  ; 2.9067851   ; 8.0000000   ; 3.4380576   ; -0.0243015
13.6627167  ; 2.8488224   ; 8.0000000   ; 3.4333661   ; -0.0226220
