-45.6259061; 23.4020040; 6.6164091
-45.7797479; 23.2742874; 6.5846749
-45.9294893; 23.1417922; 6.5530929
-46.0748265; 23.0044859; 6.5216624
-46.2154422; 22.8623476; 6.4903827
-46.3510047; 22.7153696; 6.4592530
-46.4811396; 22.5635920; 6.4282726
-46.6055011; 22.4070197; 6.3974408
-46.7236764; 22.2457397; 6.3667568
-46.8352439; 22.0798554; 6.3362201
-46.9398223; 21.9094028; 6.3058298
-47.0368880; 21.7346452; 6.2755852
-47.1260294; 21.5556522; 6.2454857
-47.2067176; 21.3727111; 6.2155306
-47.2784185; 21.1861414; 6.1857192
-47.3407016; 20.9960594; 6.1560507
-47.3930364; 20.8031642; 6.1265245
-47.4350821; 20.6077087; 6.0971400
-47.4668813; 20.4103170; 6.0678964
-47.4888327; 20.2116641; 6.0387930
-47.5013817; 20.0120994; 6.0098293
-47.5049654; 19.8122251; 5.9810044
-47.5000505; 19.6123771; 5.9523179
-47.4870908; 19.4128689; 5.9237688
-47.4665358; 19.2139858; 5.8953568
-47.4388391; 19.0160097; 5.8670810
-47.4044282; 18.8190330; 5.8389408
-47.3637565; 18.6233000; 5.8106643
-47.3172406; 18.4288539; 5.7839014
-47.2652935; 18.2357410; 5.7707876
-47.2083631; 18.0441263; 5.7699460
-47.1468041; 17.8538576; 5.7802264
-47.0810537; 17.6650558; 5.8006800
-47.0114745; 17.4776141; 5.8304707
-46.9384310; 17.2914458; 5.8689538
-46.8623360; 17.1065855; 5.9155721
-46.7834963; 16.9228085; 5.9698898
-46.7023015; 16.7400940; 6.0315764
-46.6190835; 16.5582883; 6.1003679
-46.5341736; 16.3772416; 6.1761007
-46.4479246; 16.1968520; 6.2586731
-46.3606575; 16.0169525; 6.3480350
-46.2726887; 15.8373694; 6.4442280
-46.1843598; 15.6579823; 6.5473130
-46.0959954; 15.4786377; 6.6574339
-46.0078755; 15.2990924; 6.7545977
-45.9203958; 15.1193422; 6.8358491
-45.8337959; 14.9390609; 6.8424462
-45.7484597; 14.7582235; 6.7316495
-45.6647300; 14.5767231; 6.6285184
-45.5828327; 14.3941920; 6.5328629
-45.5032610; 14.2108588; 6.4447015
-45.4262074; 14.0262646; 6.3640127
-45.3521182; 13.8405380; 6.2909308
-45.2813632; 13.6536393; 6.2256604
-45.2141834; 13.4651608; 6.1684462
-45.1511324; 13.2755629; 6.1197176
-45.0924270; 13.0843190; 6.0799233
-45.0385708; 12.8917702; 6.0497244
-44.9899568; 12.6979338; 6.0207082
-44.9469255; 12.5025485; 5.9918312
-44.9100090; 12.3062083; 5.9630926
-44.8795386; 12.1085009; 5.9344920
-44.8560258; 11.9099811; 5.9060285
-44.8399044; 11.7107720; 5.8777015
-44.8316201; 11.5109713; 5.8495103
-44.8316360; 11.3111253; 5.8214544
-44.8403979; 11.1114128; 5.7935331
-44.8583655; 10.9123023; 5.7657457
-44.8859659; 10.7144171; 5.7380915
-44.9236513; 10.5181998; 5.7105700
-44.9719450; 10.3239497; 5.6831805
-45.0309383; 10.1334325; 5.6559224
-45.1014370; 9.9461485; 5.6287950
-45.1834447; 9.7639284; 5.6017977
-45.2767116; 9.5871903; 5.5749299
-45.3807273; 9.4159446; 5.5481909
-45.4940444; 9.2515395; 5.5215802
-45.6162536; 9.0931322; 5.4950972
-45.7461214; 8.9410551; 5.4687411
-45.8827795; 8.7951378; 5.4425115
-46.0255504; 8.6550248; 5.4164077
-46.1735396; 8.5205933; 5.3901774
-46.3261552; 8.3914116; 5.3722698
-46.4827860; 8.2670799; 5.3749831
-46.6428254; 8.1471985; 5.3959436
-46.8057054; 8.0313303; 5.4335183
-46.9711215; 7.9188551; 5.4863686
-47.1384022; 7.8093978; 5.5537715
-47.3072711; 7.7023120; 5.6351132
-47.4773007; 7.5970533; 5.7299791
-47.6479955; 7.4931137; 5.8382509
-47.8192526; 7.3897437; 5.9600387
-47.9904423; 7.2865090; 6.0956915
-48.1613401; 7.1827276; 6.2087654
-48.3315659; 7.0778088; 6.2948228
-48.5006538; 6.9712148; 6.3545427
-48.6683592; 6.8622656; 6.3887893
-48.8341123; 6.7504843; 6.3984369
-48.9975201; 6.6352845; 6.3811233
-49.1581413; 6.5162101; 6.3505176
-49.3155114; 6.3929105; 6.3200588
-49.4692136; 6.2650933; 6.2897460
-49.6189915; 6.1326302; 6.2595786
-49.7644997; 5.9955483; 6.2295558
-49.9055712; 5.8538879; 6.1996771
-50.0421162; 5.7077463; 6.1699417
-50.1738875; 5.5574509; 6.1403489
-50.3010082; 5.4030865; 6.1108981
-50.4234085; 5.2449880; 6.0815885
-50.5411145; 5.0833778; 6.0524195
-50.6541817; 4.9184315; 6.0233904
-50.7625743; 4.7504570; 5.9942207
-50.8663879; 4.5795613; 5.9692595
-50.9656284; 4.4059889; 5.9502092
-51.0603435; 4.2299114; 5.9363705
-51.1505929; 4.0514700; 5.9271662
-51.2363899; 3.8708951; 5.9221055
-51.3178146; 3.6882721; 5.9206141
-51.3948977; 3.5037867; 5.9223338
-51.4676925; 3.3175712; 5.9268726
-51.5362587; 3.1297339; 5.9339084
-51.6006303; 2.9404519; 5.9431803
-51.6608784; 2.7497944; 5.9544195
-51.7170487; 2.5579025; 5.9674304
-51.7691987; 2.3648826; 5.9820401
