#x_m        ; y_m         ; vx_mps      ; psi_rad
-30.5842119 ; 19.1916264  ; 6.8460200   ; 0.6495666
-30.4252904 ; 19.3129831  ; 6.9091517   ; 0.6546468
-30.2669419 ; 19.4350920  ; 6.9743434   ; 0.6590240
-30.1090877 ; 19.5578361  ; 7.0416333   ; 0.6626980
-29.9516433 ; 19.6811033  ; 7.1110692   ; 0.6656690
-29.7945198 ; 19.8047844  ; 7.1827015   ; 0.6679369
-29.6376346 ; 19.9287655  ; 7.2565877   ; 0.6695016
-29.4809043 ; 20.0529335  ; 7.3327912   ; 0.6703629
-29.3242279 ; 20.1771887  ; 7.4113802   ; 0.6705206
-29.1675367 ; 20.3014060  ; 7.4895823   ; 0.6699745
-29.0107279 ; 20.4254875  ; 7.5599470   ; 0.6687241
-28.8537213 ; 20.5493167  ; 7.6226653   ; 0.6667689
-28.6964391 ; 20.6727757  ; 7.6779256   ; 0.6641089
-28.5387679 ; 20.7957740  ; 7.7259159   ; 0.6607428
-28.3806561 ; 20.9181729  ; 7.7668218   ; 0.6566706
-28.2219954 ; 21.0398776  ; 7.8008330   ; 0.6518911
-28.0627128 ; 21.1607656  ; 7.8281373   ; 0.6464034
-27.9027394 ; 21.2807114  ; 7.8489263   ; 0.6402070
-27.7419615 ; 21.3996230  ; 7.8633993   ; 0.6333001
-27.5803433 ; 21.5173500  ; 7.8717559   ; 0.6256831
-27.4177809 ; 21.6337925  ; 7.8742005   ; 0.6173528
-27.2542140 ; 21.7488171  ; 7.8709119   ; 0.6083036
-27.0895876 ; 21.8622870  ; 7.8620812   ; 0.5985352
-26.9238009 ; 21.9740997  ; 7.8479829   ; 0.5880802
-26.7568323 ; 22.0841082  ; 7.8292484   ; 0.5769629
-26.5886171 ; 22.1922034  ; 7.8060918   ; 0.5653168
-26.4191471 ; 22.2983294  ; 7.7820813   ; 0.5536429
-26.2484495 ; 22.4024724  ; 7.7592604   ; 0.5419903
-26.0765579 ; 22.5046251  ; 7.7377334   ; 0.5304528
-25.9035028 ; 22.6048056  ; 7.7184741   ; 0.5190866
-25.7293313 ; 22.7030258  ; 7.7013658   ; 0.5078859
-25.5540777 ; 22.7993021  ; 7.6861943   ; 0.4968338
-25.3777748 ; 22.8936501  ; 7.6728056   ; 0.4859276
-25.2004658 ; 22.9860797  ; 7.6611092   ; 0.4751657
-25.0221729 ; 23.0766114  ; 7.6510113   ; 0.4645458
-24.8429389 ; 23.1652552  ; 7.6424319   ; 0.4540666
-24.6627909 ; 23.2520289  ; 7.6352796   ; 0.4437245
-24.4817566 ; 23.3369491  ; 7.6294758   ; 0.4335181
-24.2998786 ; 23.4200259  ; 7.6249516   ; 0.4234463
-24.1171709 ; 23.5012821  ; 7.6216360   ; 0.4135069
-23.9336748 ; 23.5807283  ; 7.6194693   ; 0.4036995
-23.7494122 ; 23.6583837  ; 7.6183951   ; 0.3940230
-23.5644071 ; 23.7342664  ; 7.6183605   ; 0.3844763
-23.3786996 ; 23.8083880  ; 7.6193145   ; 0.3750592
-23.1922987 ; 23.8807727  ; 7.6212103   ; 0.3657702
-23.0052436 ; 23.9514327  ; 7.6240029   ; 0.3566092
-22.8175518 ; 24.0203887  ; 7.6276502   ; 0.3475752
-22.6292441 ; 24.0876599  ; 7.6321128   ; 0.3386674
-22.4403579 ; 24.1532598  ; 7.6373521   ; 0.3298857
-22.2508983 ; 24.2172131  ; 7.6433341   ; 0.3212288
-22.0609020 ; 24.2795339  ; 7.6500246   ; 0.3126967
-21.8703829 ; 24.3402437  ; 7.6573926   ; 0.3042886
-21.6793591 ; 24.3993628  ; 7.6654086   ; 0.2960037
-21.4878644 ; 24.4569064  ; 7.6740439   ; 0.2878423
-21.2959015 ; 24.5128994  ; 7.6832735   ; 0.2798030
-21.1035038 ; 24.5673575  ; 7.6930720   ; 0.2718860
-20.9106825 ; 24.6203029  ; 7.7034164   ; 0.2640905
-20.7174531 ; 24.6717564  ; 7.7142852   ; 0.2564161
-20.5238457 ; 24.7217351  ; 7.7256572   ; 0.2488629
-20.3298614 ; 24.7702637  ; 7.7375141   ; 0.2414298
-20.1355301 ; 24.8173594  ; 7.7498371   ; 0.2341169
-19.9408607 ; 24.8630448  ; 7.7626096   ; 0.2269238
-19.7458664 ; 24.9073412  ; 7.7758160   ; 0.2198499
-19.5505736 ; 24.9502672  ; 7.7894405   ; 0.2128955
-19.3549824 ; 24.9918472  ; 7.8034704   ; 0.2060596
-19.1591189 ; 25.0320998  ; 7.8178917   ; 0.1993424
-18.9629902 ; 25.0710477  ; 7.8326926   ; 0.1927435
-18.7666077 ; 25.1087127  ; 7.8478619   ; 0.1862625
-18.5699935 ; 25.1451147  ; 7.8633884   ; 0.1798996
-18.3731479 ; 25.1802775  ; 7.8792630   ; 0.1736540
-18.1760926 ; 25.2142211  ; 7.8954758   ; 0.1675260
-17.9788337 ; 25.2469683  ; 7.9120186   ; 0.1615151
-17.7813806 ; 25.2785412  ; 7.9288834   ; 0.1556211
-17.5837517 ; 25.3089605  ; 7.9460625   ; 0.1498442
-17.3859473 ; 25.3382499  ; 7.9635497   ; 0.1441838
-17.1879852 ; 25.3664303  ; 7.9813382   ; 0.1386400
-16.9898706 ; 25.3935244  ; 7.9994225   ; 0.1332127
-16.7916112 ; 25.4195547  ; 8.0000000   ; 0.1279015
-16.5932217 ; 25.4445427  ; 8.0000000   ; 0.1227066
-16.3947028 ; 25.4685117  ; 8.0000000   ; 0.1176277
-16.1960685 ; 25.4914834  ; 8.0000000   ; 0.1126648
-15.9973232 ; 25.5134806  ; 8.0000000   ; 0.1078177
-15.7984734 ; 25.5345258  ; 8.0000000   ; 0.1030864
-15.5995301 ; 25.5546413  ; 8.0000000   ; 0.0984709
-15.4004947 ; 25.5738501  ; 8.0000000   ; 0.0939709
-15.2013775 ; 25.5921743  ; 8.0000000   ; 0.0895866
-15.0021825 ; 25.6096370  ; 8.0000000   ; 0.0853177
-14.8029148 ; 25.6262607  ; 8.0000000   ; 0.0811644
-14.6035822 ; 25.6420681  ; 8.0000000   ; 0.0771265
-14.4041870 ; 25.6570821  ; 8.0000000   ; 0.0732040
-14.2047360 ; 25.6713252  ; 8.0000000   ; 0.0693969
-14.0052328 ; 25.6848205  ; 8.0000000   ; 0.0657052
-13.8056816 ; 25.6975907  ; 8.0000000   ; 0.0621288
-13.6060870 ; 25.7096586  ; 8.0000000   ; 0.0586677
-13.4064525 ; 25.7210472  ; 8.0000000   ; 0.0553220
-13.2067813 ; 25.7317793  ; 8.0000000   ; 0.0520916
-13.0070774 ; 25.7418778  ; 8.0000000   ; 0.0489766
-12.8073436 ; 25.7513657  ; 8.0000000   ; 0.0459768
-12.6075822 ; 25.7602660  ; 8.0000000   ; 0.0430924
-12.4077973 ; 25.7686015  ; 8.0000000   ; 0.0403233
-12.2079896 ; 25.7763954  ; 8.0000000   ; 0.0376696
-12.0081627 ; 25.7836704  ; 8.0000000   ; 0.0351313
-11.8083191 ; 25.7904498  ; 8.0000000   ; 0.0327084
-11.6084585 ; 25.7967565  ; 8.0000000   ; 0.0304008
-11.4085860 ; 25.8026134  ; 8.0000000   ; 0.0282087
-11.2086998 ; 25.8080438  ; 8.0000000   ; 0.0261320
-11.0088037 ; 25.8130706  ; 8.0000000   ; 0.0241708
-10.8088995 ; 25.8177169  ; 8.0000000   ; 0.0223251
-10.6089849 ; 25.8220058  ; 8.0000000   ; 0.0205950
-10.4090661 ; 25.8259604  ; 8.0000000   ; 0.0189805
-10.2091391 ; 25.8296037  ; 8.0000000   ; 0.0174815
-10.0092080 ; 25.8329589  ; 8.0000000   ; 0.0160983
-9.8092739  ; 25.8360491  ; 8.0000000   ; 0.0148307
-9.6093333  ; 25.8388975  ; 8.0000000   ; 0.0136789
-9.4093930  ; 25.8415271  ; 8.0000000   ; 0.0126428
-9.2094474  ; 25.8439612  ; 8.0000000   ; 0.0117225
-9.0095009  ; 25.8462228  ; 8.0000000   ; 0.0109182
-8.8095543  ; 25.8483352  ; 8.0000000   ; 0.0102298
-8.6096031  ; 25.8503216  ; 8.0000000   ; 0.0096577
-8.4096546  ; 25.8522052  ; 8.0000000   ; 0.0092021
-8.2097021  ; 25.8540094  ; 8.0000000   ; 0.0088636
-8.0097505  ; 25.8557578  ; 8.0000000   ; 0.0086439
-7.8098001  ; 25.8574742  ; 8.0000000   ; 0.0085433
-7.6098458  ; 25.8591826  ; 8.0000000   ; 0.0085654
-7.4098963  ; 25.8609079  ; 8.0000000   ; 0.0087120
-7.2099434  ; 25.8626747  ; 8.0000000   ; 0.0089777
-7.0099927  ; 25.8645052  ; 8.0000000   ; 0.0093485
-6.8100449  ; 25.8664202  ; 8.0000000   ; 0.0098223
-6.6100948  ; 25.8684373  ; 8.0000000   ; 0.0103614
-6.4101482  ; 25.8705671  ; 8.0000000   ; 0.0109495
-6.2102021  ; 25.8728189  ; 8.0000000   ; 0.0115754
-6.0102572  ; 25.8751968  ; 8.0000000   ; 0.0122101
-5.8103140  ; 25.8777023  ; 8.0000000   ; 0.0128514
-5.6103725  ; 25.8803356  ; 8.0000000   ; 0.0134859
-5.4104321  ; 25.8830945  ; 8.0000000   ; 0.0141079
-5.2104939  ; 25.8859766  ; 8.0000000   ; 0.0147174
-5.0105573  ; 25.8889793  ; 8.0000000   ; 0.0153147
-4.8106223  ; 25.8921002  ; 8.0000000   ; 0.0159000
-4.6106897  ; 25.8953369  ; 8.0000000   ; 0.0164733
-4.4107582  ; 25.8986871  ; 8.0000000   ; 0.0170348
-4.2108293  ; 25.9021483  ; 8.0000000   ; 0.0175843
-4.0109020  ; 25.9057182  ; 8.0000000   ; 0.0181209
-3.8109763  ; 25.9093940  ; 8.0000000   ; 0.0186445
-3.6110532  ; 25.9131730  ; 8.0000000   ; 0.0191534
-3.4111313  ; 25.9170523  ; 8.0000000   ; 0.0196468
-3.2112120  ; 25.9210286  ; 8.0000000   ; 0.0201246
-3.0112942  ; 25.9250989  ; 8.0000000   ; 0.0205868
-2.8113781  ; 25.9292600  ; 8.0000000   ; 0.0210332
-2.6114644  ; 25.9335088  ; 8.0000000   ; 0.0214641
-2.4115519  ; 25.9378423  ; 8.0000000   ; 0.0218795
-2.2116417  ; 25.9422571  ; 8.0000000   ; 0.0222794
-2.0117330  ; 25.9467505  ; 8.0000000   ; 0.0226641
-1.8118258  ; 25.9513191  ; 8.0000000   ; 0.0230334
-1.6119209  ; 25.9559601  ; 8.0000000   ; 0.0233873
-1.4120169  ; 25.9606703  ; 8.0000000   ; 0.0237255
-1.2121150  ; 25.9654464  ; 8.0000000   ; 0.0240478
-1.0122144  ; 25.9702853  ; 8.0000000   ; 0.0243530
-0.8123150  ; 25.9751835  ; 8.0000000   ; 0.0246411
-0.6124175  ; 25.9801376  ; 8.0000000   ; 0.0249121
-0.4125207  ; 25.9851442  ; 8.0000000   ; 0.0251659
-0.2126257  ; 25.9901997  ; 8.0000000   ; 0.0254026
-0.0127316  ; 25.9953009  ; 8.0000000   ; 0.0256222
0.1871616   ; 26.0004443  ; 8.0000000   ; 0.0258249
0.3870533   ; 26.0056265  ; 8.0000000   ; 0.0260108
0.5869447   ; 26.0108442  ; 8.0000000   ; 0.0261799
0.7868347   ; 26.0160940  ; 8.0000000   ; 0.0263323
0.9867242   ; 26.0213726  ; 8.0000000   ; 0.0264681
1.1866132   ; 26.0266768  ; 8.0000000   ; 0.0265875
1.3865012   ; 26.0320031  ; 8.0000000   ; 0.0266903
1.5863892   ; 26.0373484  ; 8.0000000   ; 0.0267768
1.7862762   ; 26.0427093  ; 8.0000000   ; 0.0268470
1.9861632   ; 26.0480826  ; 8.0000000   ; 0.0269010
2.1860501   ; 26.0534651  ; 8.0000000   ; 0.0269389
2.3859364   ; 26.0588536  ; 8.0000000   ; 0.0269610
2.5858231   ; 26.0642450  ; 8.0000000   ; 0.0269674
2.7857094   ; 26.0696360  ; 8.0000000   ; 0.0269581
2.9855960   ; 26.0750237  ; 8.0000000   ; 0.0269333
3.1854829   ; 26.0804049  ; 8.0000000   ; 0.0268932
3.3853697   ; 26.0857764  ; 8.0000000   ; 0.0268376
3.5852573   ; 26.0911354  ; 8.0000000   ; 0.0267667
3.7851448   ; 26.0964787  ; 8.0000000   ; 0.0266806
3.9850331   ; 26.1018032  ; 8.0000000   ; 0.0265796
4.1849221   ; 26.1071061  ; 8.0000000   ; 0.0264636
4.3848114   ; 26.1123843  ; 8.0000000   ; 0.0263330
4.5847019   ; 26.1176350  ; 8.0000000   ; 0.0261880
4.7845927   ; 26.1228552  ; 8.0000000   ; 0.0260285
4.9844846   ; 26.1280421  ; 8.0000000   ; 0.0258544
5.1843775   ; 26.1331927  ; 8.0000000   ; 0.0256627
5.3842712   ; 26.1382990  ; 8.0000000   ; 0.0254016
5.5841670   ; 26.1433443  ; 8.0000000   ; 0.0250523
5.7840626   ; 26.1483078  ; 8.0000000   ; 0.0245565
5.9839628   ; 26.1531455  ; 8.0000000   ; 0.0237892
6.1838679   ; 26.1578024  ; 8.0000000   ; 0.0227497
6.3837745   ; 26.1622292  ; 8.0000000   ; 0.0215003
6.5836944   ; 26.1663876  ; 8.0000000   ; 0.0200630
6.7836134   ; 26.1702381  ; 8.0000000   ; 0.0184085
6.9835427   ; 26.1737303  ; 8.0000000   ; 0.0164745
7.1834810   ; 26.1768076  ; 8.0000000   ; 0.0142578
7.3834212   ; 26.1794121  ; 8.0000000   ; 0.0117434
7.5833720   ; 26.1814836  ; 8.0000000   ; 0.0089257
7.7833246   ; 26.1829615  ; 8.0000000   ; 0.0058060
7.9832822   ; 26.1837856  ; 8.0000000   ; 0.0023864
8.1832423   ; 26.1838959  ; 8.0000000   ; 6.2818525
8.3831995   ; 26.1832327  ; 8.0000000   ; 6.2778352
8.5831539   ; 26.1817365  ; 8.0000000   ; 6.2735204
8.7830986   ; 26.1793478  ; 8.0000000   ; 6.2689085
8.9830298   ; 26.1760075  ; 8.0000000   ; 6.2640008
9.1829419   ; 26.1716564  ; 8.0000000   ; 6.2587971
9.3828277   ; 26.1662355  ; 8.0000000   ; 6.2532976
9.5826790   ; 26.1596859  ; 8.0000000   ; 6.2475022
9.7824893   ; 26.1519486  ; 8.0000000   ; 6.2414110
9.9822462   ; 26.1429648  ; 8.0000000   ; 6.2350241
10.1819398  ; 26.1326759  ; 8.0000000   ; 6.2283414
10.3815605  ; 26.1210231  ; 8.0000000   ; 6.2213630
10.5810894  ; 26.1079484  ; 8.0000000   ; 6.2140889
10.7805202  ; 26.0933927  ; 8.0000000   ; 6.2065186
10.9798299  ; 26.0772985  ; 8.0000000   ; 6.1986524
11.1790033  ; 26.0596075  ; 8.0000000   ; 6.1904898
11.3780270  ; 26.0402615  ; 8.0000000   ; 6.1820308
11.5768699  ; 26.0192038  ; 8.0000000   ; 6.1732750
11.7755252  ; 25.9963756  ; 8.0000000   ; 6.1642217
11.9739575  ; 25.9717208  ; 8.0000000   ; 6.1548712
12.1721449  ; 25.9451825  ; 8.0000000   ; 6.1452224
12.3700694  ; 25.9167026  ; 8.0000000   ; 6.1352748
12.5676860  ; 25.8862273  ; 8.0000000   ; 6.1250282
12.7649862  ; 25.8536972  ; 8.0000000   ; 6.1144807
12.9619210  ; 25.8190595  ; 8.0000000   ; 6.1036326
13.1584604  ; 25.7822583  ; 8.0000000   ; 6.0924823
13.3545800  ; 25.7432365  ; 8.0000000   ; 6.0810285
13.5502205  ; 25.7019440  ; 8.0000000   ; 6.0692709
13.7453692  ; 25.6583211  ; 8.0000000   ; 6.0572067
13.9399628  ; 25.6123192  ; 8.0000000   ; 6.0448359
14.1339621  ; 25.5638844  ; 8.0000000   ; 6.0321562
14.3273340  ; 25.5129609  ; 8.0000000   ; 6.0191653
14.5200044  ; 25.4595040  ; 8.0000000   ; 6.0058626
14.7119539  ; 25.4034538  ; 8.0000000   ; 5.9922439
14.9031043  ; 25.3447673  ; 8.0000000   ; 5.9783090
15.0934055  ; 25.2833935  ; 8.0000000   ; 5.9640547
15.2828131  ; 25.2192793  ; 8.0000000   ; 5.9494772
15.4712391  ; 25.1523860  ; 8.0000000   ; 5.9345751
15.6586526  ; 25.0826552  ; 8.0000000   ; 5.9193431
15.8449613  ; 25.0100507  ; 8.0000000   ; 5.9037800
16.0301019  ; 24.9345257  ; 8.0000000   ; 5.8878816
16.2140151  ; 24.8560314  ; 8.0000000   ; 5.8716421
16.3966009  ; 24.7745362  ; 8.0000000   ; 5.8550591
16.5778100  ; 24.6899860  ; 8.0000000   ; 5.8381256
16.7575384  ; 24.6023515  ; 8.0000000   ; 5.8208382
16.9357067  ; 24.5115923  ; 8.0000000   ; 5.8031911
17.1122360  ; 24.4176668  ; 8.0000000   ; 5.7851743
17.2870155  ; 24.3205495  ; 8.0000000   ; 5.7667825
17.4599706  ; 24.2201954  ; 8.0000000   ; 5.7480101
17.6309864  ; 24.1165831  ; 8.0000000   ; 5.7288563
17.7999626  ; 24.0096838  ; 8.0000000   ; 5.7093200
17.9668029  ; 23.8994740  ; 8.0000000   ; 5.6894574
18.1314049  ; 23.7859455  ; 8.0000000   ; 5.6692806
18.2936624  ; 23.6691090  ; 8.0000000   ; 5.6489843
18.4535365  ; 23.5490123  ; 8.0000000   ; 5.6288882
18.6109779  ; 23.4257427  ; 8.0000000   ; 5.6089990
18.7659469  ; 23.2993934  ; 8.0000000   ; 5.5893974
18.9184438  ; 23.1700416  ; 8.0000000   ; 5.5700969
19.0684184  ; 23.0378085  ; 8.0000000   ; 5.5510950
19.2158833  ; 22.9027618  ; 8.0000000   ; 5.5323838
19.3608160  ; 22.7649999  ; 8.0000000   ; 5.5139573
19.5031974  ; 22.6246181  ; 8.0000000   ; 5.4958043
19.6430408  ; 22.4816782  ; 8.0000000   ; 5.4779143
19.7803059  ; 22.3362965  ; 8.0000000   ; 5.4602849
19.9150160  ; 22.1885228  ; 8.0000000   ; 5.4429061
20.0471567  ; 22.0384463  ; 8.0000000   ; 5.4257739
20.1767182  ; 21.8861525  ; 8.0000000   ; 5.4088828
20.3037211  ; 21.7316897  ; 8.0000000   ; 5.3922248
20.4281353  ; 21.5751679  ; 8.0000000   ; 5.3757990
20.5499890  ; 21.4166253  ; 8.0000000   ; 5.3595981
20.6692764  ; 21.2561424  ; 8.0000000   ; 5.3436185
20.7859958  ; 21.0937952  ; 8.0000000   ; 5.3278563
20.9001707  ; 20.9296241  ; 8.0000000   ; 5.3123053
21.0117829  ; 20.7637291  ; 8.0000000   ; 5.2969649
21.1208622  ; 20.5961407  ; 8.0000000   ; 5.2818289
21.2274100  ; 20.4269307  ; 8.0000000   ; 5.2668944
21.3314313  ; 20.2561664  ; 8.0000000   ; 5.2521593
21.4329499  ; 20.0838846  ; 8.0000000   ; 5.2376187
21.5319606  ; 19.9101703  ; 8.0000000   ; 5.2232720
21.6284906  ; 19.7350537  ; 8.0000000   ; 5.2091156
21.7225488  ; 19.5585966  ; 8.0000000   ; 5.1951473
21.8141468  ; 19.3808572  ; 8.0000000   ; 5.1813662
21.9033085  ; 19.2018701  ; 8.0000000   ; 5.1677685
21.9900392  ; 19.0217064  ; 8.0000000   ; 5.1543539
22.0743646  ; 18.8403974  ; 8.0000000   ; 5.1411199
22.1562996  ; 18.6579952  ; 8.0000000   ; 5.1280642
22.2358610  ; 18.4745496  ; 8.0000000   ; 5.1151850
22.3130716  ; 18.2900957  ; 8.0000000   ; 5.1024796
22.3879462  ; 18.1046878  ; 8.0000000   ; 5.0899469
22.4605084  ; 17.9183594  ; 8.0000000   ; 5.0775848
22.5307777  ; 17.7311535  ; 8.0000000   ; 5.0653914
22.5987747  ; 17.5431119  ; 8.0000000   ; 5.0533677
22.6645218  ; 17.3542717  ; 8.0000000   ; 5.0415123
22.7280417  ; 17.1646689  ; 8.0000000   ; 5.0298188
22.7893541  ; 16.9743430  ; 8.0000000   ; 5.0182790
22.8484804  ; 16.7833274  ; 8.0000000   ; 5.0068845
22.9054355  ; 16.5916523  ; 8.0000000   ; 4.9955741
22.9602255  ; 16.3993478  ; 8.0000000   ; 4.9843324
23.0128480  ; 16.2064398  ; 8.0000000   ; 4.9730085
23.0632540  ; 16.0129392  ; 8.0000000   ; 4.9613829
23.1113775  ; 15.8188577  ; 8.0000000   ; 4.9494445
23.1571435  ; 15.6242077  ; 8.0000000   ; 4.9371151
23.2004661  ; 15.4289986  ; 8.0000000   ; 4.9243736
23.2412576  ; 15.2332438  ; 8.0000000   ; 4.9112161
23.2794284  ; 15.0369634  ; 8.0000000   ; 4.8976374
23.3148889  ; 14.8401745  ; 8.0000000   ; 4.8836347
23.3475489  ; 14.6428998  ; 8.0000000   ; 4.8692079
23.3773164  ; 14.4451747  ; 8.0000000   ; 4.8543546
23.4041026  ; 14.2470140  ; 8.0000000   ; 4.8390706
23.4278133  ; 14.0484688  ; 8.0000000   ; 4.8233535
23.4483573  ; 13.8495704  ; 8.0000000   ; 4.8071988
23.4656421  ; 13.6503574  ; 8.0000000   ; 4.7906025
23.4795733  ; 13.4508942  ; 8.0000000   ; 4.7735609
23.4900592  ; 13.2512036  ; 8.0000000   ; 4.7560668
23.4970045  ; 13.0513699  ; 8.0000000   ; 4.7381170
23.5003157  ; 12.8514424  ; 8.0000000   ; 4.7197045
23.4998986  ; 12.6514806  ; 8.0000000   ; 4.7008228
23.4956592  ; 12.4515802  ; 8.0000000   ; 4.6814666
23.4875023  ; 12.2517798  ; 8.0000000   ; 4.6616252
23.4753351  ; 12.0521973  ; 8.0000000   ; 4.6412934
23.4590630  ; 11.8529073  ; 8.0000000   ; 4.6204615
23.4385917  ; 11.6539961  ; 8.0000000   ; 4.5991193
23.4138312  ; 11.4555917  ; 8.0000000   ; 4.5772590
23.3846841  ; 11.2577615  ; 8.0000000   ; 4.5548663
23.3510639  ; 11.0606563  ; 8.0000000   ; 4.5319323
23.3128784  ; 10.8643850  ; 8.0000000   ; 4.5084439
23.2700367  ; 10.6690690  ; 8.0000000   ; 4.4843856
23.2224562  ; 10.4748685  ; 8.0000000   ; 4.4597456
23.1700437  ; 10.2818994  ; 8.0000000   ; 4.4345059
23.1127218  ; 10.0903405  ; 8.0000000   ; 4.4086509
23.0504077  ; 9.9003482   ; 8.0000000   ; 4.3821777
22.9830350  ; 9.7120853   ; 8.0000000   ; 4.3551879
22.9105612  ; 9.5257326   ; 8.0000000   ; 4.3276905
22.8329652  ; 9.3414543   ; 8.0000000   ; 4.3000578
22.7503397  ; 9.1593699   ; 8.0000000   ; 4.2728034
22.6628168  ; 8.9795894   ; 8.0000000   ; 4.2459345
22.5705449  ; 8.8022019   ; 8.0000000   ; 4.2196368
22.4736897  ; 8.6272663   ; 8.0000000   ; 4.1939383
22.3724265  ; 8.4548556   ; 8.0000000   ; 4.1688215
22.2669099  ; 8.2850071   ; 8.0000000   ; 4.1442687
22.1573019  ; 8.1177706   ; 8.0000000   ; 4.1202652
22.0437573  ; 7.9531853   ; 8.0000000   ; 4.0967926
21.9264177  ; 7.7912724   ; 8.0000000   ; 4.0738364
21.8054402  ; 7.6320748   ; 8.0000000   ; 4.0513836
21.6809520  ; 7.4755963   ; 8.0000000   ; 4.0294182
21.5530946  ; 7.3218599   ; 8.0000000   ; 4.0079300
21.4220012  ; 7.1708789   ; 8.0000000   ; 3.9869051
21.2877885  ; 7.0226482   ; 8.0000000   ; 3.9663323
21.1505978  ; 6.8771903   ; 8.0000000   ; 3.9462039
21.0105312  ; 6.7344855   ; 8.0000000   ; 3.9265084
20.8677120  ; 6.5945371   ; 8.0000000   ; 3.9072387
20.7222548  ; 6.4573394   ; 8.0000000   ; 3.8883863
20.5742557  ; 6.3228696   ; 8.0000000   ; 3.8699429
20.4238404  ; 6.1911320   ; 8.0000000   ; 3.8519039
20.2710912  ; 6.0620922   ; 8.0000000   ; 3.8342610
20.1161147  ; 5.9357375   ; 8.0000000   ; 3.8170095
19.9590092  ; 5.8120474   ; 8.0000000   ; 3.8001448
19.7998544  ; 5.6909872   ; 8.0000000   ; 3.7836611
19.6387595  ; 5.5725445   ; 8.0000000   ; 3.7675561
19.4757927  ; 5.4566760   ; 8.0000000   ; 3.7518246
19.3110449  ; 5.3433553   ; 8.0000000   ; 3.7364633
19.1445993  ; 5.2325501   ; 8.0000000   ; 3.7214691
18.9765236  ; 5.1242177   ; 8.0000000   ; 3.7068382
18.8069091  ; 5.0183308   ; 8.0000000   ; 3.6925691
18.6358141  ; 4.9148409   ; 8.0000000   ; 3.6786591
18.4633145  ; 4.8137102   ; 8.0000000   ; 3.6651057
18.2894801  ; 4.7148971   ; 8.0000000   ; 3.6519071
18.1143687  ; 4.6183533   ; 8.0000000   ; 3.6390605
17.9380538  ; 4.5240392   ; 8.0000000   ; 3.6265647
17.7605870  ; 4.4319029   ; 8.0000000   ; 3.6144174
17.5820297  ; 4.3418981   ; 8.0000000   ; 3.6026172
17.4024394  ; 4.2539762   ; 8.0000000   ; 3.5911628
17.2218663  ; 4.1680848   ; 8.0000000   ; 3.5800528
17.0403667  ; 4.0841747   ; 8.0000000   ; 3.5692860
16.8579872  ; 4.0021919   ; 8.0000000   ; 3.5588613
16.6747764  ; 3.9220834   ; 8.0000000   ; 3.5487775
16.4907808  ; 3.8437953   ; 8.0000000   ; 3.5390338
16.3060443  ; 3.7672724   ; 8.0000000   ; 3.5296294
16.1206078  ; 3.6924584   ; 8.0000000   ; 3.5205634
15.9345142  ; 3.6192975   ; 8.0000000   ; 3.5118361
15.7478008  ; 3.5477317   ; 8.0000000   ; 3.5034465
15.5605048  ; 3.4777031   ; 8.0000000   ; 3.4953941
15.3726650  ; 3.4091542   ; 8.0000000   ; 3.4876788
15.1843091  ; 3.3420233   ; 8.0000000   ; 3.4802999
14.9954770  ; 3.2762534   ; 8.0000000   ; 3.4732574
14.8061965  ; 3.2117829   ; 8.0000000   ; 3.4665511
14.6164972  ; 3.1485510   ; 8.0000000   ; 3.4601807
14.4264138  ; 3.0864982   ; 8.0000000   ; 3.4541464
14.2359629  ; 3.0255595   ; 8.0000000   ; 3.4484476
14.0451824  ; 2.9656765   ; 8.0000000   ; 3.4430848
13.8540925  ; 2.9067851   ; 8.0000000   ; 3.4380576
13.6627167  ; 2.8488224   ; 8.0000000   ; 3.4333661
13.4710868  ; 2.7917278   ; 8.0000000   ; 3.4290106
13.2792106  ; 2.7354335   ; 8.0000000   ; 3.4249909
13.0871248  ; 2.6798804   ; 8.0000000   ; 3.4213076
12.8948440  ; 2.6250025   ; 8.0000000   ; 3.4179608
12.7023872  ; 2.5707352   ; 8.0000000   ; 3.4149522
12.5097844  ; 2.5170167   ; 8.0000000   ; 3.4122823
12.3170374  ; 2.4637769   ; 8.0000000   ; 3.4099526
12.1241829  ; 2.4109552   ; 8.0000000   ; 3.4079653
11.9312315  ; 2.3584834   ; 8.0000000   ; 3.4063204
11.7382001  ; 2.3062953   ; 8.0000000   ; 3.4050188
11.5451184  ; 2.2543275   ; 8.0000000   ; 3.4040608
11.3519847  ; 2.2025108   ; 8.0000000   ; 3.4034126
11.1588308  ; 2.1507949   ; 8.0000000   ; 3.4030340
10.9656646  ; 2.0991270   ; 8.0000000   ; 3.4029026
10.7724917  ; 2.0474734   ; 8.0000000   ; 3.4028569
10.5793200  ; 1.9958241   ; 8.0000000   ; 3.4028645
10.3861479  ; 1.9441693   ; 8.0000000   ; 3.4029001
10.1929777  ; 1.8925078   ; 8.0000000   ; 3.4029335
9.9998090   ; 1.8408401   ; 8.0000000   ; 3.4029645
9.8066419   ; 1.7891666   ; 8.0000000   ; 3.4029934
9.6134764   ; 1.7374878   ; 8.0000000   ; 3.4030202
9.4203120   ; 1.6858039   ; 8.0000000   ; 3.4030452
9.2271490   ; 1.6341154   ; 8.0000000   ; 3.4030687
9.0339871   ; 1.5824224   ; 8.0000000   ; 3.4030907
